Timestamp (ISO8601),Pressure (Pa),Altitude AGL (m),Humidity (%),Temperature (°C)
0000-00-00T00:00:19:000,101290.789,0.185,51.830,23.780
0000-00-00T00:00:19:073,101290.031,0.248,51.890,23.770
0000-00-00T00:00:19:145,101289.539,0.289,51.870,23.780
0000-00-00T00:00:19:217,101291.188,0.152,51.890,23.780
0000-00-00T00:00:19:290,101291.352,0.138,51.910,23.800
0000-00-00T00:00:19:373,101290.469,0.212,51.930,23.780
0000-00-00T00:00:19:445,101289.781,0.269,51.930,23.780
0000-00-00T00:00:19:517,101290.203,0.234,51.950,23.780
0000-00-00T00:00:19:590,101290.094,0.243,51.980,23.780
0000-00-00T00:00:19:662,101289.016,0.333,51.960,23.780
0000-00-00T00:00:19:734,101289.133,0.323,51.980,23.780
0000-00-00T00:00:19:806,101290.133,0.240,52.010,23.750
0000-00-00T00:00:19:878,101291.195,0.151,51.980,23.780
0000-00-00T00:00:20:000,101292.508,0.042,52.000,23.800
0000-00-00T00:00:20:075,101292.734,0.023,52.000,23.780
0000-00-00T00:00:20:147,101292.297,0.059,51.970,23.750
0000-00-00T00:00:20:220,101290.930,0.173,52.000,23.800
0000-00-00T00:00:20:292,101291.820,0.099,52.020,23.770
0000-00-00T00:00:20:364,101291.758,0.104,52.030,23.800
0000-00-00T00:00:20:436,101291.648,0.113,52.020,23.770
0000-00-00T00:00:20:508,101291.219,0.149,52.020,23.780
0000-00-00T00:00:20:581,101291.359,0.138,51.990,23.770
0000-00-00T00:00:20:653,101290.984,0.169,52.050,23.780
0000-00-00T00:00:20:728,101289.867,0.262,52.000,23.780
0000-00-00T00:00:20:800,101289.219,0.316,51.970,23.780
0000-00-00T00:00:20:872,101287.594,0.452,52.020,23.780
0000-00-00T00:00:20:945,101287.516,0.458,51.930,23.770
0000-00-00T00:00:21:000,101288.555,0.371,52.020,23.780
0000-00-00T00:00:21:073,101289.211,0.317,51.990,23.780
0000-00-00T00:00:21:145,101290.156,0.238,52.000,23.770
0000-00-00T00:00:21:217,101289.070,0.328,51.980,23.770
0000-00-00T00:00:21:289,101289.234,0.315,52.030,23.770
0000-00-00T00:00:21:364,101289.469,0.295,51.990,23.770
0000-00-00T00:00:21:436,101289.117,0.324,51.990,23.770
0000-00-00T00:00:21:509,101288.195,0.401,51.990,23.770
0000-00-00T00:00:21:581,101288.453,0.380,52.030,23.780
0000-00-00T00:00:21:653,101287.922,0.424,52.040,23.750
0000-00-00T00:00:21:725,101289.148,0.322,52.020,23.770
0000-00-00T00:00:21:797,101288.109,0.408,52.040,23.780
0000-00-00T00:00:21:870,101287.289,0.477,52.030,23.780
0000-00-00T00:00:22:000,101288.141,0.406,52.040,23.780
0000-00-00T00:00:22:076,101287.664,0.446,52.050,23.780
0000-00-00T00:00:22:148,101287.023,0.499,52.060,23.780
0000-00-00T00:00:22:220,101287.180,0.485,52.090,23.800
0000-00-00T00:00:22:292,101286.688,0.526,52.090,23.800
0000-00-00T00:00:22:365,101286.609,0.533,52.110,23.770
0000-00-00T00:00:22:437,101285.797,0.601,52.100,23.770
0000-00-00T00:00:22:509,101285.930,0.590,52.150,23.780
0000-00-00T00:00:22:581,101286.078,0.577,52.160,23.780
0000-00-00T00:00:22:665,101287.203,0.484,52.120,23.780
0000-00-00T00:00:22:740,101288.688,0.360,52.200,23.780
0000-00-00T00:00:22:812,101287.008,0.500,52.170,23.780
0000-00-00T00:00:22:884,101286.430,0.548,52.200,23.800
0000-00-00T00:00:23:000,101285.992,0.585,52.210,23.780
0000-00-00T00:00:23:072,101292.516,0.041,52.230,23.770
0000-00-00T00:00:23:145,101299.961,-0.579,52.240,23.780
0000-00-00T00:00:23:217,101297.164,-0.346,52.250,23.770
0000-00-00T00:00:23:289,101293.984,-0.080,52.240,23.770
0000-00-00T00:00:23:361,101291.383,0.136,52.290,23.780
0000-00-00T00:00:23:436,101289.648,0.280,52.290,23.780
0000-00-00T00:00:23:509,101297.773,-0.396,52.270,23.780
0000-00-00T00:00:23:581,101294.547,-0.128,52.320,23.780
0000-00-00T00:00:23:653,101292.586,0.036,52.300,23.780
0000-00-00T00:00:23:725,101290.312,0.225,52.360,23.780
0000-00-00T00:00:23:798,101289.094,0.326,52.370,23.780
0000-00-00T00:00:23:870,101289.008,0.333,52.360,23.770
0000-00-00T00:00:23:942,101289.195,0.318,52.340,23.810
0000-00-00T00:00:24:000,101289.156,0.321,52.380,23.800
0000-00-00T00:00:24:075,101289.039,0.331,52.390,23.780
0000-00-00T00:00:24:147,101288.977,0.336,52.390,23.800
0000-00-00T00:00:24:220,101288.992,0.335,52.420,23.770
0000-00-00T00:00:24:292,101301.266,-0.687,52.420,23.780
0000-00-00T00:00:24:364,101297.508,-0.375,52.430,23.770
0000-00-00T00:00:24:436,101295.023,-0.168,52.400,23.800
0000-00-00T00:00:24:508,101309.461,-1.370,52.460,23.800
0000-00-00T00:00:24:581,101304.594,-0.964,52.450,23.780
0000-00-00T00:00:24:653,101301.016,-0.667,52.460,23.780
0000-00-00T00:00:24:728,101297.219,-0.350,52.470,23.780
0000-00-00T00:00:24:800,101295.469,-0.205,52.470,23.770
0000-00-00T00:00:24:872,101293.461,-0.037,52.490,23.780
0000-00-00T00:00:25:000,101293.484,-0.039,52.490,23.780
0000-00-00T00:00:25:072,101291.984,0.085,52.500,23.810
0000-00-00T00:00:25:145,101291.266,0.145,52.530,23.780
0000-00-00T00:00:25:217,101290.117,0.241,52.520,23.800
0000-00-00T00:00:25:289,101289.023,0.332,52.500,23.780
0000-00-00T00:00:25:361,101288.500,0.376,52.540,23.800
0000-00-00T00:00:25:433,101288.219,0.399,52.510,23.770
0000-00-00T00:00:25:508,101289.109,0.325,52.530,23.800
0000-00-00T00:00:25:580,101289.172,0.320,52.560,23.770
0000-00-00T00:00:25:652,101289.344,0.306,52.560,23.750
0000-00-00T00:00:25:725,101288.086,0.410,52.540,23.750
0000-00-00T00:00:25:797,101287.781,0.435,52.560,23.800
0000-00-00T00:00:25:869,101288.312,0.391,52.600,23.810
0000-00-00T00:00:26:000,101287.750,0.438,52.540,23.780
0000-00-00T00:00:26:072,101287.695,0.443,52.580,23.810
0000-00-00T00:00:26:145,101288.211,0.400,52.560,23.780
0000-00-00T00:00:26:220,101288.312,0.391,52.580,23.800
0000-00-00T00:00:26:292,101287.992,0.418,52.600,23.780
0000-00-00T00:00:26:364,101287.383,0.469,52.600,23.800
0000-00-00T00:00:26:436,101288.430,0.382,52.580,23.780
0000-00-00T00:00:26:508,101288.352,0.388,52.600,23.780
0000-00-00T00:00:26:581,101287.969,0.420,52.620,23.800
0000-00-00T00:00:26:653,101287.641,0.448,52.630,23.770
0000-00-00T00:00:26:725,101287.797,0.434,52.630,23.780
0000-00-00T00:00:26:797,101288.586,0.369,52.630,23.800
0000-00-00T00:00:26:872,101289.367,0.304,52.640,23.780
0000-00-00T00:00:26:945,101288.109,0.408,52.620,23.770
0000-00-00T00:00:27:000,101287.297,0.476,52.630,23.780
0000-00-00T00:00:27:073,101286.141,0.572,52.650,23.800
0000-00-00T00:00:27:145,101286.789,0.518,52.650,23.780
0000-00-00T00:00:27:217,101288.203,0.401,52.620,23.780
0000-00-00T00:00:27:289,101288.586,0.369,52.670,23.780
0000-00-00T00:00:27:361,101288.898,0.342,52.650,23.780
0000-00-00T00:00:27:434,101288.555,0.371,52.650,23.770
0000-00-00T00:00:27:509,101288.578,0.369,52.660,23.770
0000-00-00T00:00:27:581,101288.453,0.380,52.650,23.810
0000-00-00T00:00:27:653,101288.492,0.376,52.660,23.810
0000-00-00T00:00:27:725,101288.734,0.357,52.680,23.800
0000-00-00T00:00:27:798,101288.695,0.360,52.670,23.780
0000-00-00T00:00:27:870,101288.484,0.377,52.700,23.800
0000-00-00T00:00:28:000,101289.258,0.313,52.700,23.780
0000-00-00T00:00:28:072,101288.492,0.376,52.640,23.770
0000-00-00T00:00:28:145,101287.633,0.448,52.700,23.800
0000-00-00T00:00:28:219,101287.711,0.441,52.660,23.800
0000-00-00T00:00:28:292,101286.852,0.513,52.720,23.780
0000-00-00T00:00:28:364,101287.375,0.469,52.690,23.800
0000-00-00T00:00:28:436,101286.883,0.510,52.680,23.800
0000-00-00T00:00:28:508,101286.953,0.505,52.670,23.810
0000-00-00T00:00:28:580,101286.109,0.575,52.720,23.780
0000-00-00T00:00:28:653,101286.648,0.530,52.690,23.780
0000-00-00T00:00:28:725,101286.242,0.564,52.670,23.780
0000-00-00T00:00:28:797,101286.719,0.524,52.720,23.780
0000-00-00T00:00:28:872,101287.664,0.446,52.700,23.800
0000-00-00T00:00:29:000,101287.414,0.466,52.720,23.780
0000-00-00T00:00:29:072,101287.617,0.450,52.740,23.800
0000-00-00T00:00:29:145,101287.797,0.434,52.750,23.770
0000-00-00T00:00:29:217,101288.531,0.373,52.730,23.780
0000-00-00T00:00:29:289,101289.258,0.313,52.730,23.780
0000-00-00T00:00:29:361,101289.805,0.267,52.690,23.800
0000-00-00T00:00:29:434,101289.625,0.282,52.740,23.800
0000-00-00T00:00:29:506,101288.586,0.369,52.720,23.780
0000-00-00T00:00:29:581,101289.266,0.312,52.740,23.750
0000-00-00T00:00:29:653,101290.172,0.236,52.750,23.800
0000-00-00T00:00:29:725,101290.625,0.199,52.740,23.780
0000-00-00T00:00:29:798,101291.141,0.156,52.700,23.780
0000-00-00T00:00:29:870,101290.875,0.178,52.740,23.780
0000-00-00T00:00:29:942,101290.281,0.227,52.750,23.770
0000-00-00T00:00:30:000,101290.117,0.241,52.740,23.780
0000-00-00T00:00:30:073,101289.156,0.321,52.770,23.810
0000-00-00T00:00:30:145,101288.461,0.379,52.760,23.780
0000-00-00T00:00:30:217,101289.609,0.283,52.740,23.770
0000-00-00T00:00:30:300,101288.969,0.336,52.740,23.780
0000-00-00T00:00:30:373,101289.062,0.329,52.790,23.780
0000-00-00T00:00:30:445,101289.281,0.311,52.760,23.800
0000-00-00T00:00:30:529,101289.992,0.251,52.730,23.780
0000-00-00T00:00:30:602,101289.531,0.290,52.760,23.770
0000-00-00T00:00:30:674,101289.102,0.326,52.810,23.770
0000-00-00T00:00:30:746,101289.109,0.325,52.760,23.770
0000-00-00T00:00:30:818,101288.016,0.416,52.820,23.780
0000-00-00T00:00:30:891,101287.203,0.484,52.800,23.800
0000-00-00T00:00:31:000,101287.945,0.422,52.800,23.800
0000-00-00T00:00:31:072,101288.906,0.342,52.800,23.770
0000-00-00T00:00:31:145,101288.531,0.373,52.770,23.780
0000-00-00T00:00:31:217,101286.703,0.525,52.810,23.770
0000-00-00T00:00:31:289,101286.109,0.575,52.810,23.780
0000-00-00T00:00:31:361,101287.062,0.496,52.800,23.780
0000-00-00T00:00:31:433,101289.109,0.325,52.800,23.780
0000-00-00T00:00:31:506,101288.812,0.350,52.810,23.780
0000-00-00T00:00:31:578,101288.305,0.392,52.810,23.800
0000-00-00T00:00:31:653,101289.023,0.332,52.810,23.770
0000-00-00T00:00:31:725,101289.000,0.334,52.810,23.800
0000-00-00T00:00:31:797,101288.875,0.344,52.800,23.810
0000-00-00T00:00:31:870,101288.727,0.357,52.840,23.800
0000-00-00T00:00:32:000,101289.148,0.322,52.810,23.800
0000-00-00T00:00:32:073,101288.242,0.397,52.830,23.770
0000-00-00T00:00:32:151,101288.586,0.369,52.840,23.770
0000-00-00T00:00:32:223,101299.039,-0.502,52.840,23.780
0000-00-00T00:00:32:295,101301.117,-0.675,52.830,23.780
0000-00-00T00:00:32:370,101298.000,-0.415,52.840,23.780
0000-00-00T00:00:32:443,101295.477,-0.205,52.860,23.780
0000-00-00T00:00:32:515,101294.633,-0.135,52.840,23.800
0000-00-00T00:00:32:587,101293.227,-0.018,52.870,23.770
0000-00-00T00:00:32:659,101292.812,0.017,52.850,23.770
0000-00-00T00:00:32:731,101292.953,0.005,52.840,23.780
0000-00-00T00:00:32:804,101291.047,0.164,52.860,23.780
0000-00-00T00:00:32:876,101290.781,0.186,52.850,23.770
0000-00-00T00:00:33:000,101290.281,0.227,52.860,23.750
0000-00-00T00:00:33:076,101292.008,0.083,52.870,23.800
0000-00-00T00:00:33:148,101291.102,0.159,52.880,23.770
0000-00-00T00:00:33:220,101289.711,0.275,52.860,23.780
0000-00-00T00:00:33:292,101290.703,0.192,52.880,23.780
0000-00-00T00:00:33:365,101291.578,0.120,52.900,23.780
0000-00-00T00:00:33:437,101290.805,0.184,52.910,23.780
0000-00-00T00:00:33:509,101289.797,0.268,52.920,23.780
0000-00-00T00:00:33:581,101290.156,0.238,52.910,23.780
0000-00-00T00:00:33:654,101289.172,0.320,52.910,23.800
0000-00-00T00:00:33:729,101289.609,0.283,52.910,23.810
0000-00-00T00:00:33:801,101289.547,0.289,52.900,23.780
0000-00-00T00:00:33:873,101288.828,0.348,52.910,23.780
0000-00-00T00:00:33:945,101290.188,0.235,52.910,23.780
0000-00-00T00:00:34:000,101289.539,0.289,52.910,23.800
0000-00-00T00:00:34:073,101289.695,0.276,52.890,23.780
0000-00-00T00:00:34:145,101288.914,0.341,52.900,23.770
0000-00-00T00:00:34:217,101288.258,0.396,52.910,23.780
0000-00-00T00:00:34:289,101287.359,0.471,52.930,23.780
0000-00-00T00:00:34:364,101287.727,0.440,52.940,23.780
0000-00-00T00:00:34:436,101288.211,0.400,52.920,23.810
0000-00-00T00:00:34:509,101288.148,0.405,52.930,23.800
0000-00-00T00:00:34:581,101287.977,0.419,52.940,23.800
0000-00-00T00:00:34:653,101287.406,0.467,52.960,23.780
0000-00-00T00:00:34:725,101287.445,0.464,52.950,23.800
0000-00-00T00:00:34:798,101287.242,0.480,52.940,23.800
0000-00-00T00:00:34:870,101287.773,0.436,52.960,23.780
0000-00-00T00:00:35:000,101288.023,0.415,52.920,23.780
0000-00-00T00:00:35:075,101287.688,0.444,52.960,23.770
0000-00-00T00:00:35:147,101287.719,0.440,52.960,23.780
0000-00-00T00:00:35:220,101287.977,0.419,52.940,23.800
0000-00-00T00:00:35:292,101287.406,0.467,52.950,23.800
0000-00-00T00:00:35:364,101287.398,0.468,52.940,23.800
0000-00-00T00:00:35:436,101287.531,0.457,52.930,23.780
0000-00-00T00:00:35:508,101287.820,0.432,52.940,23.780
0000-00-00T00:00:35:581,101289.078,0.327,52.930,23.780
0000-00-00T00:00:35:653,101287.852,0.429,52.950,23.780
0000-00-00T00:00:35:725,101288.391,0.385,52.950,23.780
0000-00-00T00:00:35:800,101287.406,0.467,52.990,23.780
0000-00-00T00:00:35:872,101287.289,0.477,52.960,23.780
0000-00-00T00:00:35:945,101287.211,0.483,52.960,23.800
0000-00-00T00:00:36:000,101286.961,0.504,52.960,23.770
0000-00-00T00:00:36:073,101286.578,0.536,52.940,23.800
0000-00-00T00:00:36:145,101287.094,0.493,53.000,23.780
0000-00-00T00:00:36:217,101285.617,0.615,52.960,23.780
0000-00-00T00:00:36:289,101285.391,0.635,52.940,23.780
0000-00-00T00:00:36:362,101285.461,0.629,52.980,23.780
0000-00-00T00:00:36:436,101284.961,0.670,52.960,23.770
0000-00-00T00:00:36:509,101285.141,0.656,52.950,23.770
0000-00-00T00:00:36:581,101285.188,0.652,52.930,23.800
0000-00-00T00:00:36:653,101285.578,0.619,52.940,23.770
0000-00-00T00:00:36:725,101285.883,0.594,52.960,23.800
0000-00-00T00:00:36:797,101285.781,0.602,52.990,23.780
0000-00-00T00:00:36:870,101286.945,0.505,52.990,23.800
0000-00-00T00:00:37:000,101286.500,0.543,52.980,23.780
0000-00-00T00:00:37:073,101286.891,0.510,52.970,23.770
0000-00-00T00:00:37:148,101286.797,0.517,52.980,23.770
0000-00-00T00:00:37:220,101287.922,0.424,52.980,23.800
0000-00-00T00:00:37:292,101289.305,0.309,52.960,23.800
0000-00-00T00:00:37:364,101290.102,0.242,52.940,23.780
0000-00-00T00:00:37:437,101288.742,0.356,52.970,23.780
0000-00-00T00:00:37:509,101287.891,0.426,52.980,23.770
0000-00-00T00:00:37:581,101288.016,0.416,53.010,23.810
0000-00-00T00:00:37:653,101287.195,0.484,52.970,23.800
0000-00-00T00:00:37:726,101288.016,0.416,52.990,23.800
0000-00-00T00:00:37:800,101289.367,0.304,52.980,23.770
0000-00-00T00:00:37:873,101288.953,0.338,52.980,23.770
0000-00-00T00:00:38:000,101289.672,0.278,53.000,23.800
0000-00-00T00:00:38:073,101289.766,0.271,52.960,23.750
0000-00-00T00:00:38:145,101288.961,0.337,53.000,23.780
0000-00-00T00:00:38:217,101288.289,0.393,52.990,23.770
0000-00-00T00:00:38:290,101287.781,0.435,52.990,23.770
0000-00-00T00:00:38:375,101288.117,0.408,52.990,23.770
0000-00-00T00:00:38:447,101288.648,0.364,52.990,23.800
0000-00-00T00:00:38:522,101289.734,0.273,52.980,23.780
0000-00-00T00:00:38:594,101289.977,0.252,53.020,23.780
0000-00-00T00:00:38:667,101290.797,0.185,53.000,23.770
0000-00-00T00:00:38:739,101290.953,0.171,53.000,23.800
0000-00-00T00:00:38:811,101291.930,0.090,52.960,23.770
0000-00-00T00:00:38:883,101291.188,0.152,53.020,23.770
0000-00-00T00:00:39:000,101291.797,0.101,53.000,23.800
0000-00-00T00:00:39:073,101290.695,0.193,53.010,23.810
0000-00-00T00:00:39:145,101290.609,0.200,52.990,23.770
0000-00-00T00:00:39:220,101291.273,0.145,53.010,23.780
0000-00-00T00:00:39:292,101290.516,0.208,53.010,23.770
0000-00-00T00:00:39:364,101289.766,0.271,52.990,23.820
0000-00-00T00:00:39:437,101290.109,0.241,52.980,23.780
0000-00-00T00:00:39:509,101289.875,0.261,52.990,23.780
0000-00-00T00:00:39:581,101289.773,0.270,53.000,23.750
0000-00-00T00:00:39:653,101289.820,0.266,53.020,23.800
0000-00-00T00:00:39:725,101290.648,0.197,53.030,23.770
0000-00-00T00:00:39:798,101289.094,0.326,53.010,23.780
0000-00-00T00:00:39:873,101289.461,0.296,52.990,23.780
0000-00-00T00:00:39:945,101289.883,0.261,53.050,23.780
0000-00-00T00:00:40:000,101290.102,0.242,52.990,23.780
0000-00-00T00:00:40:072,101290.102,0.242,53.030,23.800
0000-00-00T00:00:40:144,101291.078,0.161,52.990,23.780
0000-00-00T00:00:40:217,101290.258,0.229,53.010,23.800
0000-00-00T00:00:40:289,101290.742,0.189,53.040,23.770
0000-00-00T00:00:40:361,101291.180,0.152,53.040,23.770
0000-00-00T00:00:40:433,101289.773,0.270,52.990,23.800
0000-00-00T00:00:40:506,101289.219,0.316,52.990,23.800
0000-00-00T00:00:40:581,101289.086,0.327,52.990,23.780
0000-00-00T00:00:40:653,101289.648,0.280,53.020,23.780
0000-00-00T00:00:40:725,101289.117,0.324,53.020,23.800
0000-00-00T00:00:40:797,101288.117,0.408,53.010,23.780
0000-00-00T00:00:40:870,101288.570,0.370,53.030,23.780
0000-00-00T00:00:41:000,101288.273,0.394,53.050,23.780
0000-00-00T00:00:41:073,101289.555,0.288,53.010,23.770
0000-00-00T00:00:41:145,101289.773,0.270,53.010,23.780
0000-00-00T00:00:41:217,101289.422,0.299,53.040,23.780
0000-00-00T00:00:41:307,101290.555,0.205,53.040,23.770
0000-00-00T00:00:41:379,101291.094,0.159,53.030,23.800
0000-00-00T00:00:41:451,101290.945,0.172,53.030,23.770
0000-00-00T00:00:41:523,101291.773,0.103,53.030,23.770
0000-00-00T00:00:41:596,101291.195,0.151,53.040,23.780
0000-00-00T00:00:41:668,101291.609,0.117,53.050,23.800
0000-00-00T00:00:41:740,101290.391,0.218,53.020,23.780
0000-00-00T00:00:41:812,101290.836,0.181,53.010,23.770
0000-00-00T00:00:41:884,101291.312,0.141,53.050,23.780
0000-00-00T00:00:42:000,101290.656,0.196,53.020,23.770
0000-00-00T00:00:42:072,101290.305,0.225,53.020,23.780
0000-00-00T00:00:42:145,101290.859,0.180,53.040,23.800
0000-00-00T00:00:42:217,101289.820,0.266,53.010,23.780
0000-00-00T00:00:42:289,101289.391,0.301,53.050,23.770
0000-00-00T00:00:42:361,101288.898,0.342,53.060,23.800
0000-00-00T00:00:42:433,101288.789,0.352,53.020,23.770
0000-00-00T00:00:42:505,101288.688,0.360,53.050,23.780
0000-00-00T00:00:42:578,101287.758,0.437,53.040,23.780
0000-00-00T00:00:42:653,101286.945,0.505,53.030,23.780
0000-00-00T00:00:42:725,101286.602,0.534,53.030,23.780
0000-00-00T00:00:42:797,101287.312,0.475,53.050,23.780
0000-00-00T00:00:42:869,101288.523,0.374,53.050,23.780
0000-00-00T00:00:42:942,101287.789,0.435,53.020,23.770
0000-00-00T00:00:43:000,101289.164,0.320,53.080,23.770
0000-00-00T00:00:43:072,101289.734,0.273,53.050,23.770
0000-00-00T00:00:43:144,101289.844,0.264,53.050,23.750
0000-00-00T00:00:43:217,101289.758,0.271,53.070,23.780
0000-00-00T00:00:43:292,101289.156,0.321,53.070,23.780
0000-00-00T00:00:43:364,101289.234,0.315,53.060,23.780
0000-00-00T00:00:43:436,101290.727,0.190,53.060,23.780
0000-00-00T00:00:43:508,101290.875,0.178,53.050,23.780
0000-00-00T00:00:43:580,101289.609,0.283,53.070,23.770
0000-00-00T00:00:43:653,101290.352,0.222,53.050,23.780
0000-00-00T00:00:43:725,101289.922,0.257,53.060,23.770
0000-00-00T00:00:43:797,101289.555,0.288,53.060,23.770
0000-00-00T00:00:43:869,101289.789,0.269,53.050,23.780
0000-00-00T00:00:44:000,101289.922,0.257,53.070,23.770
0000-00-00T00:00:44:072,101290.531,0.206,53.050,23.750
0000-00-00T00:00:44:144,101288.602,0.368,53.060,23.770
0000-00-00T00:00:44:217,101287.711,0.441,53.070,23.770
0000-00-00T00:00:44:289,101287.445,0.464,53.050,23.780
0000-00-00T00:00:44:361,101287.852,0.429,53.050,23.780
0000-00-00T00:00:44:433,101287.766,0.436,53.090,23.770
0000-00-00T00:00:44:506,101288.062,0.412,53.090,23.780
0000-00-00T00:00:44:578,101288.094,0.410,53.100,23.770
0000-00-00T00:00:44:653,101288.188,0.402,53.060,23.800
0000-00-00T00:00:44:725,101288.719,0.358,53.090,23.770
0000-00-00T00:00:44:797,101289.250,0.313,53.080,23.770
0000-00-00T00:00:44:870,101289.242,0.314,53.060,23.800
0000-00-00T00:00:45:000,101289.617,0.283,53.080,23.780
0000-00-00T00:00:45:073,101288.438,0.381,53.080,23.780
0000-00-00T00:00:45:145,101288.664,0.362,53.070,23.770
0000-00-00T00:00:45:217,101287.625,0.449,53.060,23.800
0000-00-00T00:00:45:290,101288.008,0.417,53.100,23.750
0000-00-00T00:00:45:362,101287.539,0.456,53.110,23.770
0000-00-00T00:00:45:437,101288.305,0.392,53.130,23.770
0000-00-00T00:00:45:509,101288.953,0.338,53.080,23.780
0000-00-00T00:00:45:581,101288.523,0.374,53.070,23.770
0000-00-00T00:00:45:654,101287.328,0.473,53.090,23.770
0000-00-00T00:00:45:726,101286.523,0.541,53.090,23.770
0000-00-00T00:00:45:798,101286.945,0.505,53.070,23.780
0000-00-00T00:00:45:871,101287.594,0.452,53.090,23.780
0000-00-00T00:00:45:943,101286.133,0.573,53.090,23.770
0000-00-00T00:00:46:000,101286.031,0.582,53.100,23.770
0000-00-00T00:00:46:089,101287.016,0.499,53.090,23.800
0000-00-00T00:00:46:161,101288.289,0.393,53.100,23.770
0000-00-00T00:00:46:233,101288.273,0.394,53.070,23.810
0000-00-00T00:00:46:305,101289.516,0.291,53.120,23.770
0000-00-00T00:00:46:377,101289.727,0.274,53.100,23.780
0000-00-00T00:00:46:450,101289.883,0.261,53.080,23.780
0000-00-00T00:00:46:522,101289.672,0.278,53.090,23.780
0000-00-00T00:00:46:594,101290.023,0.249,53.090,23.780
0000-00-00T00:00:46:666,101289.031,0.331,53.120,23.780
0000-00-00T00:00:46:741,101290.031,0.248,53.080,23.750
0000-00-00T00:00:46:813,101290.383,0.219,53.130,23.780
0000-00-00T00:00:46:886,101290.672,0.195,53.120,23.770
0000-00-00T00:00:47:000,101290.719,0.191,53.100,23.810
0000-00-00T00:00:47:073,101290.656,0.196,53.140,23.780
0000-00-00T00:00:47:145,101289.914,0.258,53.100,23.750
0000-00-00T00:00:47:217,101289.930,0.257,53.090,23.780
0000-00-00T00:00:47:289,101290.070,0.245,53.140,23.780
0000-00-00T00:00:47:362,101290.336,0.223,53.100,23.780
0000-00-00T00:00:47:436,101290.156,0.238,53.150,23.780
0000-00-00T00:00:47:509,101290.250,0.230,53.100,23.800
0000-00-00T00:00:47:581,101290.133,0.240,53.140,23.770
0000-00-00T00:00:47:653,101289.062,0.329,53.100,23.770
